name,id,source,target,size,date
blueapron.com,8,2,15,15,2015-02
blueapron.com,6,0,12,2,2015-02
blueapron.com,12,6,19,3,2015-03
blueapron.com,18,10,21,30,2015-03
blueapron.com,16,9,22|19,11,2015-03
blueapron.com,14,11,24,8,2015-03
blueapron.com,13,7,20,5,2015-03
blueapron.com,15,8,22,7,2015-03
blueapron.com,17,,19,2,2015-03
blueapron.com,22,15|16,28,15,2015-04
blueapron.com,19,12|16|17,32,9,2015-04
blueapron.com,21,18,31,33,2015-04
blueapron.com,20,13,29,7,2015-04
blueapron.com,23,,25,1,2015-04
blueapron.com,24,14,27,4,2015-04
blueapron.com,29,20,34,8,2015-05
blueapron.com,28,22,33,13,2015-05
blueapron.com,32,19,33,5,2015-05
blueapron.com,27,24,36,4,2015-05
blueapron.com,25,23,33,15,2015-05
blueapron.com,26,,34,5,2015-05
blueapron.com,30,,33,2,2015-05
blueapron.com,31,21,35,16,2015-05
blueapron.com,38,,40,4,2015-06
blueapron.com,34,26|29,40|42,11,2015-06
blueapron.com,36,27,44,4,2015-06
blueapron.com,33,25|28|30|32,40,24,2015-06
blueapron.com,35,31,39,21,2015-06
blueapron.com,37,,43,5,2015-06
blueapron.com,40,33|34|38,45|48,13,2015-07
blueapron.com,44,36,50,4,2015-07
blueapron.com,42,34,46,5,2015-07
blueapron.com,41,,46,5,2015-07
blueapron.com,39,35,47,39,2015-07
blueapron.com,43,37,49,3,2015-07
blueapron.com,50,44,57,4,2015-08
blueapron.com,46,41|42,,5,2015-08
blueapron.com,45,40,51,28,2015-08
blueapron.com,49,43,55,3,2015-08
blueapron.com,48,40,53,7,2015-08
blueapron.com,47,39,54,22,2015-08
blueapron.com,54,47,62,22,2015-09
blueapron.com,52,,60|61,3,2015-09
blueapron.com,51,45,58,26,2015-09
blueapron.com,55,49,63,4,2015-09
blueapron.com,53,48,59,10,2015-09
blueapron.com,56,,64,2,2015-09
blueapron.com,57,50,62,3,2015-09
blueapron.com,61,52,68|67,2,2015-10
blueapron.com,63,55,70,2,2015-10
blueapron.com,59,53,66,4,2015-10
blueapron.com,62,54|57,69,41,2015-10
blueapron.com,64,56,71,5,2015-10
blueapron.com,60,52,67,3,2015-10
blueapron.com,58,51,68,15,2015-10
blueapron.com,65,,,25,2015-11
blueapron.com,66,59,72,5,2015-11
blueapron.com,70,63,76,3,2015-11
blueapron.com,68,58|61,72,14,2015-11
blueapron.com,71,64,73,2,2015-11
blueapron.com,69,62,74,21,2015-11
blueapron.com,67,60|61,73,2,2015-11
blueapron.com,72,66|68,82|80,11,2015-12
blueapron.com,77,,79,4,2015-12
blueapron.com,74,69,79,42,2015-12
blueapron.com,73,67|71,81,9,2015-12
blueapron.com,76,70,83,2,2015-12
blueapron.com,75,,82|80|84,3,2015-12
blueapron.com,81,73,89,4,2016-01
blueapron.com,84,75,85,2,2016-01
blueapron.com,79,74|77,85,45,2016-01
blueapron.com,83,76,90,5,2016-01
blueapron.com,80,72|75,88,10,2016-01
blueapron.com,82,72|75,87,5,2016-01
blueapron.com,90,83,94,4,2016-02
blueapron.com,86,,96,6,2016-02
blueapron.com,88,80,92,23,2016-02
blueapron.com,89,81,93,7,2016-02
blueapron.com,85,79|84,91,24,2016-02
blueapron.com,87,82,95,7,2016-02
blueapron.com,93,89,100|101,7,2016-03
blueapron.com,94,90,103,6,2016-03
blueapron.com,95,87,104,6,2016-03
blueapron.com,92,88,102,4,2016-03
blueapron.com,97,,98,3,2016-03
blueapron.com,96,86,99,4,2016-03
blueapron.com,91,85,98,40,2016-03
blueapron.com,104,95,105,8,2016-04
blueapron.com,99,96,106,3,2016-04
blueapron.com,100,93,107,9,2016-04
blueapron.com,103,94,109,3,2016-04
blueapron.com,101,93,107,5,2016-04
blueapron.com,98,91|97,106,41,2016-04
blueapron.com,102,92,108,2,2016-04
blueapron.com,107,100|101,110,12,2016-05
blueapron.com,108,102,110,8,2016-05
blueapron.com,106,98|99,110,43,2016-05
blueapron.com,109,103,112,6,2016-05
blueapron.com,105,104,111,5,2016-05
blueapron.com,112,109,115,7,2016-06
blueapron.com,111,105,114,4,2016-06
blueapron.com,110,106|107|108,113,60,2016-06
blueapron.com,113,110,117,56,2016-07
blueapron.com,115,112,119,7,2016-07
blueapron.com,114,111,118,3,2016-07
blueapron.com,116,,120,6,2016-07
blueapron.com,117,113,,44,2016-08
blueapron.com,119,115,,8,2016-08
blueapron.com,120,116,,2,2016-08
blueapron.com,118,114,,3,2016-08
snapchat.com,5,,,1,2015-01
snapchat.com,3,,9,2,2015-01
snapchat.com,2,,8,7,2015-01
snapchat.com,4,,11,7,2015-01
snapchat.com,0,,,2,2015-01
snapchat.com,7,,,1,2015-02
snapchat.com,11,4,14,2,2015-02
snapchat.com,9,3,16,2,2015-02
snapchat.com,8,2,15,14,2015-02
snapchat.com,14,11,24,7,2015-03
snapchat.com,15,8,22,6,2015-03
snapchat.com,18,,21,2,2015-03
snapchat.com,12,,19,1,2015-03
snapchat.com,16,9,22|19,3,2015-03
snapchat.com,22,15|16,28,6,2015-04
snapchat.com,19,12|16,32,4,2015-04
snapchat.com,24,14,27,3,2015-04
snapchat.com,21,18,31,6,2015-04
snapchat.com,29,,,1,2015-05
snapchat.com,32,19,33,2,2015-05
snapchat.com,28,22,33,11,2015-05
snapchat.com,25,,33,1,2015-05
snapchat.com,27,24,36,5,2015-05
snapchat.com,31,21,35,2,2015-05
snapchat.com,36,27,44,7,2015-06
snapchat.com,33,25|28|32,40,4,2015-06
snapchat.com,35,31,39,10,2015-06
snapchat.com,38,,40,1,2015-06
snapchat.com,37,,43,1,2015-06
snapchat.com,40,33|38,45|48,3,2015-07
snapchat.com,39,35,47,12,2015-07
snapchat.com,44,36,50,4,2015-07
snapchat.com,43,37,49,1,2015-07
snapchat.com,50,44,57,4,2015-08
snapchat.com,45,40,51,6,2015-08
snapchat.com,49,43,55,1,2015-08
snapchat.com,48,40,53,1,2015-08
snapchat.com,47,39,54,8,2015-08
snapchat.com,54,47,62,10,2015-09
snapchat.com,51,45,58,4,2015-09
snapchat.com,55,49,,1,2015-09
snapchat.com,53,48,,1,2015-09
snapchat.com,56,,64,1,2015-09
snapchat.com,57,50,62,4,2015-09
snapchat.com,64,56,71,1,2015-10
snapchat.com,62,54|57,69,10,2015-10
snapchat.com,58,51,68,10,2015-10
snapchat.com,65,,,5,2015-11
snapchat.com,70,,76,1,2015-11
snapchat.com,68,58,72,10,2015-11
snapchat.com,69,62,74,4,2015-11
snapchat.com,71,64,73,1,2015-11
snapchat.com,74,69,79,12,2015-12
snapchat.com,72,68,80,1,2015-12
snapchat.com,73,71,,1,2015-12
snapchat.com,76,70,83,2,2015-12
snapchat.com,77,,79,4,2015-12
snapchat.com,83,76,90,3,2016-01
snapchat.com,80,72,88,6,2016-01
snapchat.com,79,74|77,85,12,2016-01
snapchat.com,90,83,94,1,2016-02
snapchat.com,85,79,91,14,2016-02
snapchat.com,87,,95,2,2016-02
snapchat.com,88,80,92,5,2016-02
snapchat.com,96,,99,1,2016-03
snapchat.com,94,90,103,1,2016-03
snapchat.com,95,87,104,2,2016-03
snapchat.com,97,,98,1,2016-03
snapchat.com,92,88,102,3,2016-03
snapchat.com,91,85,98,16,2016-03
snapchat.com,104,95,105,3,2016-04
snapchat.com,98,91|97,106,12,2016-04
snapchat.com,99,96,106,4,2016-04
snapchat.com,103,94,109,1,2016-04
snapchat.com,102,92,108,3,2016-04
snapchat.com,108,102,110,6,2016-05
snapchat.com,106,98|99,110,16,2016-05
snapchat.com,109,103,112,1,2016-05
snapchat.com,105,104,111,1,2016-05
snapchat.com,112,109,115,5,2016-06
snapchat.com,111,105,114,4,2016-06
snapchat.com,110,106|108,113,19,2016-06
snapchat.com,113,110,117,21,2016-07
snapchat.com,115,112,119,5,2016-07
snapchat.com,114,111,,1,2016-07
snapchat.com,117,113,,17,2016-08
snapchat.com,119,115,,2,2016-08
snapdeal.com,1,,7,13,2015-01
snapdeal.com,2,,8,14,2015-01
snapdeal.com,3,,9,14,2015-01
snapdeal.com,5,,10,7,2015-01
snapdeal.com,4,,11,8,2015-01
snapdeal.com,0,,6,10,2015-01
snapdeal.com,7,1,13,13,2015-02
snapdeal.com,11,4,14,6,2015-02
snapdeal.com,10,5,18,8,2015-02
snapdeal.com,9,3,16,14,2015-02
snapdeal.com,8,2,15,15,2015-02
snapdeal.com,6,0,12,10,2015-02
snapdeal.com,12,6,19,15,2015-03
snapdeal.com,13,7,20,11,2015-03
snapdeal.com,17,,19,4,2015-03
snapdeal.com,14,11,24,7,2015-03
snapdeal.com,18,10,21,9,2015-03
snapdeal.com,15,8,22,9,2015-03
snapdeal.com,16,9,22|19,10,2015-03
snapdeal.com,22,15|16,28,17,2015-04
snapdeal.com,19,12|16|17,32,16,2015-04
snapdeal.com,21,18,31,13,2015-04
snapdeal.com,20,13,29,13,2015-04
snapdeal.com,23,,25,2,2015-04
snapdeal.com,24,14,27,6,2015-04
snapdeal.com,29,20,34,10,2015-05
snapdeal.com,32,19,33,4,2015-05
snapdeal.com,25,23,33,9,2015-05
snapdeal.com,28,22,33,16,2015-05
snapdeal.com,31,21,35,11,2015-05
snapdeal.com,27,24,36,5,2015-05
snapdeal.com,26,,34,9,2015-05
snapdeal.com,30,,33,3,2015-05
snapdeal.com,38,,40,6,2015-06
snapdeal.com,34,26|29,40|42,16,2015-06
snapdeal.com,36,27,44,6,2015-06
snapdeal.com,33,25|28|30|32,40,18,2015-06
snapdeal.com,35,31,39,16,2015-06
snapdeal.com,37,,43,6,2015-06
snapdeal.com,40,33|34|38,45|48,17,2015-07
snapdeal.com,44,36,50,2,2015-07
snapdeal.com,42,34,46,13,2015-07
snapdeal.com,41,,46,9,2015-07
snapdeal.com,39,35,47,20,2015-07
snapdeal.com,43,37,49,2,2015-07
snapdeal.com,50,44,57,3,2015-08
snapdeal.com,46,41|42,,13,2015-08
snapdeal.com,45,40,51,17,2015-08
snapdeal.com,49,43,55,4,2015-08
snapdeal.com,48,40,53,8,2015-08
snapdeal.com,47,39,54,16,2015-08
snapdeal.com,54,47,62,10,2015-09
snapdeal.com,52,,60|61,5,2015-09
snapdeal.com,51,45,58,13,2015-09
snapdeal.com,55,49,63,6,2015-09
snapdeal.com,53,48,59,15,2015-09
snapdeal.com,56,,64,2,2015-09
snapdeal.com,57,50,62,2,2015-09
snapdeal.com,61,52,68|67,5,2015-10
snapdeal.com,59,53,66,7,2015-10
snapdeal.com,63,55,70,4,2015-10
snapdeal.com,62,54|57,69,11,2015-10
snapdeal.com,64,56,71,5,2015-10
snapdeal.com,60,52,67,2,2015-10
snapdeal.com,58,51,68,17,2015-10
snapdeal.com,65,,,5,2015-11
snapdeal.com,66,59,72,5,2015-11
snapdeal.com,70,63,76,6,2015-11
snapdeal.com,68,58|61,72,21,2015-11
snapdeal.com,71,64,73,1,2015-11
snapdeal.com,69,62,74,9,2015-11
snapdeal.com,67,60|61,73,2,2015-11
snapdeal.com,72,66|68,82|80,16,2015-12
snapdeal.com,77,,79,1,2015-12
snapdeal.com,74,69,79,15,2015-12
snapdeal.com,73,67|71,81,8,2015-12
snapdeal.com,76,70,83,3,2015-12
snapdeal.com,75,,82|80,4,2015-12
snapdeal.com,81,73,89,6,2016-01
snapdeal.com,83,76,90,2,2016-01
snapdeal.com,80,72|75,88,16,2016-01
snapdeal.com,82,72|75,87,5,2016-01
snapdeal.com,79,74|77,85,16,2016-01
snapdeal.com,90,83,94,4,2016-02
snapdeal.com,86,,96,5,2016-02
snapdeal.com,88,80,92,10,2016-02
snapdeal.com,89,81,93,7,2016-02
snapdeal.com,85,79,91,14,2016-02
snapdeal.com,87,82,95,6,2016-02
snapdeal.com,93,89,100|101,7,2016-03
snapdeal.com,94,90,103,4,2016-03
snapdeal.com,95,87,104,6,2016-03
snapdeal.com,92,88,102,4,2016-03
snapdeal.com,96,86,99,4,2016-03
snapdeal.com,91,85,98,19,2016-03
snapdeal.com,99,96,106,2,2016-04
snapdeal.com,100,93,107,3,2016-04
snapdeal.com,103,94,109,3,2016-04
snapdeal.com,101,93,107,6,2016-04
snapdeal.com,102,92,108,2,2016-04
snapdeal.com,98,91,106,20,2016-04
snapdeal.com,104,95,105,9,2016-04
snapdeal.com,107,100|101,110,12,2016-05
snapdeal.com,108,102,110,10,2016-05
snapdeal.com,106,98|99,110,18,2016-05
snapdeal.com,109,103,112,2,2016-05
snapdeal.com,105,104,111,3,2016-05
snapdeal.com,112,109,115,5,2016-06
snapdeal.com,111,105,114,4,2016-06
snapdeal.com,110,106|107|108,113,46,2016-06
snapdeal.com,113,110,117,41,2016-07
snapdeal.com,115,112,119,5,2016-07
snapdeal.com,114,111,,1,2016-07
snapdeal.com,116,,120,8,2016-07
snapdeal.com,117,113,,37,2016-08
snapdeal.com,119,115,,4,2016-08
snapdeal.com,120,116,,3,2016-08
wework.com,1,,7,2,2015-01
wework.com,2,,8,13,2015-01
wework.com,3,,9,8,2015-01
wework.com,5,,10,68,2015-01
wework.com,4,,11,8,2015-01
wework.com,0,,6,2,2015-01
wework.com,7,1,13,5,2015-02
wework.com,11,4,14,5,2015-02
wework.com,10,5,18,73,2015-02
wework.com,9,3,16,10,2015-02
wework.com,8,2,15,14,2015-02
wework.com,6,0,12,3,2015-02
wework.com,15,8,22,9,2015-03
wework.com,13,7,20,4,2015-03
wework.com,17,,19,1,2015-03
wework.com,14,11,24,7,2015-03
wework.com,18,10,21,77,2015-03
wework.com,12,6,19,8,2015-03
wework.com,16,9,22|19,9,2015-03
wework.com,22,15|16,28,11,2015-04
wework.com,19,12|16|17,32,10,2015-04
wework.com,21,18,31,79,2015-04
wework.com,20,13,29,8,2015-04
wework.com,23,,25,1,2015-04
wework.com,24,14,27,4,2015-04
wework.com,29,20,34,5,2015-05
wework.com,28,22,33,13,2015-05
wework.com,32,19,33,5,2015-05
wework.com,27,24,36,3,2015-05
wework.com,25,23,33,7,2015-05
wework.com,26,,34,4,2015-05
wework.com,30,,33,4,2015-05
wework.com,31,21,35,76,2015-05
wework.com,38,,40,5,2015-06
wework.com,34,26|29,40|42,8,2015-06
wework.com,36,27,44,4,2015-06
wework.com,33,25|28|30|32,40,15,2015-06
wework.com,35,31,39,78,2015-06
wework.com,37,,43,5,2015-06
wework.com,40,33|34|38,45|48,13,2015-07
wework.com,39,35,47,83,2015-07
wework.com,42,34,46,4,2015-07
wework.com,41,,46,11,2015-07
wework.com,44,36,50,2,2015-07
wework.com,43,37,49,6,2015-07
wework.com,50,44,57,4,2015-08
wework.com,46,41|42,,5,2015-08
wework.com,45,40,51,13,2015-08
wework.com,49,43,55,7,2015-08
wework.com,48,40,53,7,2015-08
wework.com,47,39,54,82,2015-08
wework.com,54,47,62,85,2015-09
wework.com,52,,60|61,4,2015-09
wework.com,51,45,58,10,2015-09
wework.com,55,49,63,6,2015-09
wework.com,53,48,59,10,2015-09
wework.com,56,,64,1,2015-09
wework.com,57,50,62,2,2015-09
wework.com,58,51,68,12,2015-10
wework.com,61,52,68|67,3,2015-10
wework.com,59,53,66,4,2015-10
wework.com,63,55,70,5,2015-10
wework.com,64,56,71,7,2015-10
wework.com,60,52,67,1,2015-10
wework.com,62,54|57,69,86,2015-10
wework.com,65,,,5,2015-11
wework.com,66,59,72,5,2015-11
wework.com,68,58|61,72,14,2015-11
wework.com,69,62,74,92,2015-11
wework.com,71,64,73,3,2015-11
wework.com,70,63,76,9,2015-11
wework.com,67,60|61,73,2,2015-11
wework.com,72,66|68,82|80,13,2015-12
wework.com,77,,79,3,2015-12
wework.com,74,69,79,97,2015-12
wework.com,73,67|71,81,4,2015-12
wework.com,76,70,83,7,2015-12
wework.com,75,,82|80,2,2015-12
wework.com,81,73,89,5,2016-01
wework.com,83,76,90,10,2016-01
wework.com,80,72|75,88,10,2016-01
wework.com,82,72|75,87,4,2016-01
wework.com,79,74|77,85,85,2016-01
wework.com,90,83,94,7,2016-02
wework.com,86,,96,9,2016-02
wework.com,88,80,92,11,2016-02
wework.com,87,82,95,6,2016-02
wework.com,85,79,91,54,2016-02
wework.com,89,81,93,5,2016-02
wework.com,96,86,99,8,2016-03
wework.com,93,89,100|101,7,2016-03
wework.com,94,90,103,7,2016-03
wework.com,95,87,104,4,2016-03
wework.com,97,,98,6,2016-03
wework.com,92,88,102,6,2016-03
wework.com,91,85,98,54,2016-03
wework.com,104,95,105,6,2016-04
wework.com,99,96,106,4,2016-04
wework.com,100,93,107,10,2016-04
wework.com,103,94,109,8,2016-04
wework.com,101,93,107,4,2016-04
wework.com,98,91|97,106,61,2016-04
wework.com,102,92,108,2,2016-04
wework.com,107,100|101,110,5,2016-05
wework.com,109,103,112,8,2016-05
wework.com,106,98|99,110,72,2016-05
wework.com,108,102,110,9,2016-05
wework.com,105,104,111,5,2016-05
wework.com,112,109,115,10,2016-06
wework.com,111,105,114,7,2016-06
wework.com,110,106|107|108,113,77,2016-06
wework.com,113,110,117,71,2016-07
wework.com,115,112,119,10,2016-07
wework.com,114,111,118,7,2016-07
wework.com,116,,120,6,2016-07
wework.com,117,113,,50,2016-08
wework.com,119,115,,9,2016-08
wework.com,120,116,,3,2016-08
wework.com,118,114,,5,2016-08
priceline.com,1,,7,11,2015-01
priceline.com,5,,10,7,2015-01
priceline.com,3,,9,9,2015-01
priceline.com,2,,8,20,2015-01
priceline.com,4,,11,7,2015-01
priceline.com,0,,6,2,2015-01
priceline.com,7,1,13,11,2015-02
priceline.com,11,4,14,5,2015-02
priceline.com,10,5,18,9,2015-02
priceline.com,9,3,16,20,2015-02
priceline.com,8,2,15,9,2015-02
priceline.com,6,0,12,3,2015-02
priceline.com,12,6,19,15,2015-03
priceline.com,18,10,21,11,2015-03
priceline.com,16,9,22|19,13,2015-03
priceline.com,14,11,24,5,2015-03
priceline.com,13,7,20,9,2015-03
priceline.com,15,8,22,5,2015-03
priceline.com,17,,19,3,2015-03
priceline.com,22,15|16,28,13,2015-04
priceline.com,19,12|16|17,32,21,2015-04
priceline.com,21,18,31,9,2015-04
priceline.com,20,13,29,15,2015-04
priceline.com,23,,25,1,2015-04
priceline.com,24,14,27,5,2015-04
priceline.com,28,22,33,10,2015-05
priceline.com,32,19,33,5,2015-05
priceline.com,25,23,33,15,2015-05
priceline.com,27,24,36,6,2015-05
priceline.com,31,21,35,9,2015-05
priceline.com,29,20,34,12,2015-05
priceline.com,30,,33,3,2015-05
priceline.com,26,,34,6,2015-05
priceline.com,38,,40,6,2015-06
priceline.com,34,26|29,40|42,12,2015-06
priceline.com,36,27,44,6,2015-06
priceline.com,33,25|28|30|32,40,25,2015-06
priceline.com,35,31,39,9,2015-06
priceline.com,37,,43,9,2015-06
priceline.com,40,33|34|38,45|48,14,2015-07
priceline.com,39,35,47,18,2015-07
priceline.com,42,34,46,11,2015-07
priceline.com,41,,46,6,2015-07
priceline.com,44,36,50,7,2015-07
priceline.com,43,37,49,15,2015-07
priceline.com,50,44,57,7,2015-08
priceline.com,46,41|42,,25,2015-08
priceline.com,45,40,51,10,2015-08
priceline.com,49,43,55,9,2015-08
priceline.com,48,40,53,7,2015-08
priceline.com,47,39,54,13,2015-08
priceline.com,54,47,62,11,2015-09
priceline.com,52,,60|61,8,2015-09
priceline.com,51,45,58,11,2015-09
priceline.com,55,49,63,19,2015-09
priceline.com,53,48,59,12,2015-09
priceline.com,56,,64,2,2015-09
priceline.com,57,50,62,7,2015-09
priceline.com,61,52,68|67,18,2015-10
priceline.com,63,55,70,9,2015-10
priceline.com,59,53,66,8,2015-10
priceline.com,62,54|57,69,17,2015-10
priceline.com,64,56,71,10,2015-10
priceline.com,60,52,67,3,2015-10
priceline.com,58,51,68,10,2015-10
priceline.com,65,,,5,2015-11
priceline.com,66,59,72,10,2015-11
priceline.com,70,63,76,12,2015-11
priceline.com,68,58|61,72,26,2015-11
priceline.com,71,64,73,3,2015-11
priceline.com,69,62,74,12,2015-11
priceline.com,67,60|61,73,7,2015-11
priceline.com,72,66|68,82|80,24,2015-12
priceline.com,77,,79,5,2015-12
priceline.com,74,69,79,16,2015-12
priceline.com,73,67|71,81,11,2015-12
priceline.com,76,70,83,7,2015-12
priceline.com,75,,82|80|84,7,2015-12
priceline.com,81,73,89,9,2016-01
priceline.com,84,75,85,1,2016-01
priceline.com,79,74|77,85,22,2016-01
priceline.com,83,76,90,17,2016-01
priceline.com,80,72|75,88,16,2016-01
priceline.com,82,72|75,87,10,2016-01
priceline.com,90,83,94,5,2016-02
priceline.com,86,,96,11,2016-02
priceline.com,88,80,92,29,2016-02
priceline.com,89,81,93,7,2016-02
priceline.com,85,79|84,91,8,2016-02
priceline.com,87,82,95,13,2016-02
priceline.com,93,89,100|101,7,2016-03
priceline.com,96,86,99,10,2016-03
priceline.com,95,87,104,23,2016-03
priceline.com,92,88,102,6,2016-03
priceline.com,97,,98,3,2016-03
priceline.com,94,90,103,8,2016-03
priceline.com,91,85,98,15,2016-03
priceline.com,99,96,106,11,2016-04
priceline.com,100,93,107,9,2016-04
priceline.com,103,94,109,5,2016-04
priceline.com,101,93,107,3,2016-04
priceline.com,102,92,108,3,2016-04
priceline.com,98,91|97,106,17,2016-04
priceline.com,104,95,105,33,2016-04
priceline.com,107,100|101,110,15,2016-05
priceline.com,109,103,112,7,2016-05
priceline.com,106,98|99,110,26,2016-05
priceline.com,108,102,110,10,2016-05
priceline.com,105,104,111,26,2016-05
priceline.com,112,109,115,14,2016-06
priceline.com,111,105,114,13,2016-06
priceline.com,110,106|107|108,113,56,2016-06
priceline.com,113,110,117,55,2016-07
priceline.com,115,112,119,14,2016-07
priceline.com,114,111,118,9,2016-07
priceline.com,116,,120,5,2016-07
priceline.com,117,113,,31,2016-08
priceline.com,119,115,,7,2016-08
priceline.com,120,116,,3,2016-08
priceline.com,118,114,,2,2016-08
zoopla.co.uk,1,,7,10,2015-01
zoopla.co.uk,2,,8,12,2015-01
zoopla.co.uk,3,,9,18,2015-01
zoopla.co.uk,5,,10,5,2015-01
zoopla.co.uk,4,,11,6,2015-01
zoopla.co.uk,0,,6,3,2015-01
zoopla.co.uk,7,1,13,11,2015-02
zoopla.co.uk,11,4,14,3,2015-02
zoopla.co.uk,10,5,18,5,2015-02
zoopla.co.uk,9,3,16,12,2015-02
zoopla.co.uk,8,2,15,19,2015-02
zoopla.co.uk,6,0,12,3,2015-02
zoopla.co.uk,12,6,19,7,2015-03
zoopla.co.uk,13,7,20,10,2015-03
zoopla.co.uk,17,,19,1,2015-03
zoopla.co.uk,14,11,24,5,2015-03
zoopla.co.uk,18,10,21,7,2015-03
zoopla.co.uk,15,8,22,11,2015-03
zoopla.co.uk,16,9,22|19,14,2015-03
zoopla.co.uk,22,15|16,28,12,2015-04
zoopla.co.uk,19,12|16|17,32,17,2015-04
zoopla.co.uk,21,18,31,8,2015-04
zoopla.co.uk,20,13,29,11,2015-04
zoopla.co.uk,23,,25,3,2015-04
zoopla.co.uk,24,14,27,4,2015-04
zoopla.co.uk,28,22,33,11,2015-05
zoopla.co.uk,32,19,33,6,2015-05
zoopla.co.uk,25,23,33,15,2015-05
zoopla.co.uk,29,20,34,8,2015-05
zoopla.co.uk,31,21,35,4,2015-05
zoopla.co.uk,27,24,36,6,2015-05
zoopla.co.uk,26,,34,5,2015-05
zoopla.co.uk,30,,33,3,2015-05
zoopla.co.uk,38,,40,5,2015-06
zoopla.co.uk,34,26|29,40|42,14,2015-06
zoopla.co.uk,36,27,44,7,2015-06
zoopla.co.uk,33,25|28|30|32,40,18,2015-06
zoopla.co.uk,35,31,39,10,2015-06
zoopla.co.uk,37,,43,4,2015-06
zoopla.co.uk,40,33|34|38,45|48,18,2015-07
zoopla.co.uk,39,35,47,15,2015-07
zoopla.co.uk,42,34,46,7,2015-07
zoopla.co.uk,41,,46,10,2015-07
zoopla.co.uk,44,36,50,4,2015-07
zoopla.co.uk,43,37,49,5,2015-07
zoopla.co.uk,50,44,57,6,2015-08
zoopla.co.uk,46,41|42,,12,2015-08
zoopla.co.uk,45,40,51,22,2015-08
zoopla.co.uk,49,43,55,6,2015-08
zoopla.co.uk,48,40,53,2,2015-08
zoopla.co.uk,47,39,54,10,2015-08
zoopla.co.uk,54,47,62,11,2015-09
zoopla.co.uk,52,,60|61,3,2015-09
zoopla.co.uk,51,45,58,20,2015-09
zoopla.co.uk,55,49,63,7,2015-09
zoopla.co.uk,53,48,59,9,2015-09
zoopla.co.uk,56,,64,2,2015-09
zoopla.co.uk,57,50,62,6,2015-09
zoopla.co.uk,58,51,68,25,2015-10
zoopla.co.uk,61,52,68|67,6,2015-10
zoopla.co.uk,59,53,66,4,2015-10
zoopla.co.uk,63,55,70,5,2015-10
zoopla.co.uk,64,56,,5,2015-10
zoopla.co.uk,60,52,67,3,2015-10
zoopla.co.uk,62,54|57,69,12,2015-10
zoopla.co.uk,65,,,8,2015-11
zoopla.co.uk,66,59,72,6,2015-11
zoopla.co.uk,70,63,76,6,2015-11
zoopla.co.uk,69,62,74,8,2015-11
zoopla.co.uk,68,58|61,72,30,2015-11
zoopla.co.uk,67,60|61,73,4,2015-11
zoopla.co.uk,72,66|68,82|80,11,2015-12
zoopla.co.uk,77,,79,6,2015-12
zoopla.co.uk,74,69,79,18,2015-12
zoopla.co.uk,73,67,81,9,2015-12
zoopla.co.uk,76,70,83,5,2015-12
zoopla.co.uk,75,,82|80|84,15,2015-12
zoopla.co.uk,81,73,89,6,2016-01
zoopla.co.uk,84,75,85,2,2016-01
zoopla.co.uk,79,74|77,85,19,2016-01
zoopla.co.uk,83,76,90,3,2016-01
zoopla.co.uk,80,72|75,88,25,2016-01
zoopla.co.uk,82,72|75,87,8,2016-01
zoopla.co.uk,90,83,94,5,2016-02
zoopla.co.uk,86,,96,13,2016-02
zoopla.co.uk,88,80,92,23,2016-02
zoopla.co.uk,89,81,93,7,2016-02
zoopla.co.uk,85,79|84,91,9,2016-02
zoopla.co.uk,87,82,95,8,2016-02
zoopla.co.uk,93,89,100|101,7,2016-03
zoopla.co.uk,94,90,103,5,2016-03
zoopla.co.uk,95,87,104,8,2016-03
zoopla.co.uk,92,88,102,3,2016-03
zoopla.co.uk,97,,98,3,2016-03
zoopla.co.uk,96,86,99,23,2016-03
zoopla.co.uk,91,85,98,16,2016-03
zoopla.co.uk,99,96,106,25,2016-04
zoopla.co.uk,100,93,107,7,2016-04
zoopla.co.uk,103,94,109,5,2016-04
zoopla.co.uk,101,93,107,5,2016-04
zoopla.co.uk,102,92,108,2,2016-04
zoopla.co.uk,98,91|97,106,20,2016-04
zoopla.co.uk,104,95,105,10,2016-04
zoopla.co.uk,107,100|101,110,10,2016-05
zoopla.co.uk,109,103,112,5,2016-05
zoopla.co.uk,106,98|99,110,46,2016-05
zoopla.co.uk,108,102,110,7,2016-05
zoopla.co.uk,105,104,111,7,2016-05
zoopla.co.uk,112,109,115,8,2016-06
zoopla.co.uk,111,105,114,6,2016-06
zoopla.co.uk,110,106|107|108,113,52,2016-06
zoopla.co.uk,113,110,117,47,2016-07
zoopla.co.uk,115,112,119,8,2016-07
zoopla.co.uk,114,111,118,5,2016-07
zoopla.co.uk,116,,120,5,2016-07
zoopla.co.uk,117,113,,45,2016-08
zoopla.co.uk,119,115,,4,2016-08
zoopla.co.uk,120,116,,2,2016-08
zoopla.co.uk,118,114,,2,2016-08
lyft.com,1,,7,4,2015-01
lyft.com,5,,10,8,2015-01
lyft.com,3,,9,9,2015-01
lyft.com,2,,8,36,2015-01
lyft.com,4,,11,10,2015-01
lyft.com,0,,6,4,2015-01
lyft.com,7,1,13,6,2015-02
lyft.com,11,4,14,7,2015-02
lyft.com,10,5,18,6,2015-02
lyft.com,9,3,16,9,2015-02
lyft.com,8,2,15,39,2015-02
lyft.com,6,0,12,4,2015-02
lyft.com,12,6,19,8,2015-03
